season,pitcher_pcode,pitcher_name,team_id,total_pitches,regulation_zone_pct,abs_zone_pct
2025,52639,최지민,HT,1036,37.16,44.59
2025,55764,권민규,HH,155,38.06,44.52
2025,73801,송은범,SS,173,29.48,44.51
2025,63342,조상우,HT,1052,35.55,44.49
2025,54368,김연주,WO,1003,35.89,44.27
2025,69113,임준형,KT,165,39.39,44.24
2025,53613,윤영철,HT,981,36.49,44.24
2025,53973,목지훈,NC,1226,35.07,44.21
2025,67246,김명신,OB,240,35.0,44.17
2025,55167,김영우,LG,981,36.29,44.14
2025,69032,쿠에바스,KT,1819,35.46,44.09
2025,67263,최원준,OB,1886,35.79,44.01
2025,55455,배찬승,SS,953,35.47,43.97
2025,51526,우강훈,LG,230,36.52,43.91
2025,68249,박신지,OB,964,35.79,43.88
2025,50036,이강준,WO,482,35.89,43.78
2025,66018,김선기,WO,1389,35.71,43.77
2025,63959,임정호,NC,368,37.5,43.75
2025,55663,이호민,HT,247,34.41,43.72
2025,54802,박기호,SK,405,34.81,43.7
2025,67962,소이현,NC,119,36.13,43.7
2025,54362,전준표,WO,488,35.25,43.65
2025,61643,홍건희,OB,360,35.28,43.61
2025,54263,김택연,OB,1085,34.65,43.59
2025,60841,박종훈,SK,469,36.25,43.5
2025,55377,정세영,WO,76,34.21,43.42
2025,65109,백승현,LG,555,36.04,43.42
2025,55610,김태형,HT,461,34.49,43.38
2025,50106,유영찬,LG,602,35.38,43.36
2025,52206,최지강,OB,541,36.04,43.25
2025,50211,제환유,OB,297,36.7,43.1
2025,51516,김진욱,LT,583,34.82,43.05
2025,54913,김민규,NC,100,36.0,43.0
2025,55632,이성원,HT,63,38.1,42.86
2025,52992,이준혁,NC,665,33.68,42.86
2025,72523,고효준,OB,385,36.1,42.86
2025,54401,김대호,SS,512,33.2,42.77
2025,55359,김서준,WO,227,33.92,42.73
2025,51648,이의리,HT,776,32.73,42.65
2025,65769,김범수,HH,757,34.74,42.54
2025,77211,이용찬,NC,396,33.84,42.42
2025,50992,김태경,NC,357,33.33,42.3
2025,53259,최준호,OB,409,33.5,42.3
2025,54404,육선엽,SS,625,33.28,42.24
2025,50441,황동재,SS,443,33.18,42.21
2025,54645,김민주,HT,64,29.69,42.19
2025,64995,배재환,NC,1055,32.51,42.18
2025,53615,이도현,HT,228,33.33,42.11
2025,66858,정동윤,SK,421,33.49,42.04
2025,61895,서진용,SK,69,33.33,42.03
2025,67365,양지율,WO,262,31.68,41.98
2025,52204,이병헌,OB,254,32.68,41.73
2025,67419,문용익,KT,553,32.91,41.41
2025,68269,김호준,OB,272,33.46,41.18
2025,53754,김서현,HH,1013,32.48,41.07
2025,63145,배재준,LG,203,34.98,40.89
2025,51994,한재승,HT,716,34.5,40.78
2025,68200,김민규,OB,199,36.18,40.7
2025,53006,강건,KT,118,38.14,40.68
2025,55394,박정훈,WO,434,31.34,40.55
2025,66291,이영하,OB,1104,32.79,40.4
2025,67588,윤성빈,LT,500,34.6,40.4
2025,62528,김원중,LT,1044,32.09,40.33
2025,67954,김진호,NC,1212,32.67,40.18
2025,60559,박시영,LT,167,33.53,40.12
2025,63512,박진형,LT,105,36.19,40.0
2025,64596,김유영,LG,145,35.17,40.0
2025,52731,박준영,HH,103,35.92,39.81
2025,55995,김태훈,NC,342,31.87,39.77
2025,61145,이우찬,LG,369,31.44,39.57
2025,55396,윤현,WO,572,30.77,39.51
2025,50206,최종인,OB,97,28.87,39.18
2025,55040,김동현,KT,118,33.05,38.98
2025,67956,김태현,NC,102,32.35,38.24
2025,66145,김대현,LG,58,31.03,37.93
2025,69205,이교훈,OB,127,30.71,37.8
2025,68159,성동현,LG,239,30.96,37.66
2025,54903,최우석,NC,327,28.44,37.61
2025,65639,박정수,OB,455,29.89,37.36
2025,55382,임진묵,WO,98,32.65,36.73
2025,67640,유승철,HT,79,30.38,36.71
2025,52902,임지민,NC,60,30.0,36.67
2025,54363,손현기,WO,132,27.27,36.36
2025,55043,김재원,KT,94,30.85,36.17
2025,53919,신영우,NC,340,29.41,35.88
2025,61268,양현,SS,62,29.03,35.48
2025,53164,김동규,WO,222,28.38,34.68
2025,54900,임상현,NC,83,27.71,33.73
2025,50641,장재혁,HT,120,22.5,32.5
2025,52119,허준혁,LG,61,22.95,31.15
2025,50711,김승일,HH,55,23.64,30.91
2025,55566,김태현,LT,94,22.34,30.85
2025,69159,정우영,LG,63,23.81,26.98
